34703,NaN,NaN,NaN,NaN,NaN,NaN
34710,NaN,NaN,NaN,NaN,NaN,NaN
34717,NaN,NaN,NaN,NaN,NaN,NaN
34724,NaN,NaN,NaN,NaN,NaN,NaN
34731,NaN,NaN,NaN,NaN,NaN,NaN
34738,NaN,NaN,NaN,NaN,NaN,NaN
34745,NaN,NaN,NaN,NaN,NaN,NaN
34752,NaN,NaN,NaN,NaN,NaN,NaN
34759,NaN,NaN,NaN,NaN,NaN,NaN
34766,NaN,NaN,NaN,NaN,NaN,NaN
34773,NaN,NaN,NaN,NaN,NaN,NaN
34780,NaN,NaN,NaN,NaN,NaN,NaN
34787,NaN,NaN,NaN,NaN,NaN,NaN
34794,NaN,NaN,NaN,NaN,NaN,NaN
34801,NaN,NaN,NaN,NaN,NaN,NaN
34808,NaN,NaN,NaN,NaN,NaN,NaN
34815,NaN,NaN,NaN,NaN,NaN,NaN
34822,NaN,NaN,NaN,NaN,NaN,NaN
34829,NaN,NaN,NaN,NaN,NaN,NaN
34836,NaN,NaN,NaN,NaN,NaN,NaN
34843,NaN,NaN,NaN,NaN,NaN,NaN
34850,NaN,NaN,NaN,NaN,NaN,NaN
34857,NaN,NaN,NaN,NaN,NaN,NaN
34864,NaN,NaN,NaN,NaN,NaN,NaN
34871,NaN,NaN,NaN,NaN,NaN,NaN
34878,NaN,NaN,NaN,NaN,NaN,NaN
34885,NaN,NaN,NaN,NaN,NaN,NaN
34892,NaN,NaN,NaN,NaN,NaN,NaN
34899,NaN,NaN,NaN,NaN,NaN,NaN
34906,NaN,NaN,NaN,NaN,NaN,NaN
34913,NaN,NaN,NaN,NaN,NaN,NaN
34920,NaN,NaN,NaN,NaN,NaN,NaN
34927,NaN,NaN,NaN,NaN,NaN,NaN
34934,NaN,NaN,NaN,NaN,NaN,NaN
34941,NaN,NaN,NaN,NaN,NaN,NaN
34948,NaN,NaN,NaN,NaN,NaN,NaN
34955,NaN,NaN,NaN,NaN,NaN,NaN
34962,NaN,NaN,NaN,NaN,NaN,NaN
34969,NaN,NaN,NaN,NaN,NaN,NaN
34976,NaN,NaN,NaN,NaN,NaN,NaN
34983,NaN,NaN,NaN,NaN,NaN,NaN
34990,NaN,NaN,NaN,NaN,NaN,NaN
34997,NaN,NaN,NaN,NaN,NaN,NaN
35004,NaN,NaN,NaN,NaN,NaN,NaN
35011,NaN,NaN,NaN,NaN,NaN,NaN
35018,NaN,NaN,NaN,NaN,NaN,NaN
35025,NaN,NaN,NaN,NaN,NaN,NaN
35032,NaN,NaN,NaN,NaN,NaN,NaN
35039,NaN,NaN,NaN,NaN,NaN,NaN
35046,NaN,NaN,NaN,NaN,NaN,NaN
35053,NaN,NaN,NaN,NaN,NaN,NaN
35060,NaN,NaN,NaN,NaN,NaN,NaN
35067,NaN,NaN,NaN,NaN,NaN,NaN
35074,NaN,NaN,NaN,NaN,NaN,NaN
35081,NaN,NaN,NaN,NaN,NaN,NaN
35088,NaN,NaN,NaN,NaN,NaN,NaN
35095,NaN,NaN,NaN,NaN,NaN,NaN
35102,NaN,NaN,NaN,NaN,NaN,NaN
35109,NaN,NaN,NaN,NaN,NaN,NaN
35116,NaN,NaN,NaN,NaN,NaN,NaN
35123,NaN,NaN,NaN,NaN,NaN,NaN
35130,NaN,NaN,NaN,NaN,NaN,NaN
35137,NaN,NaN,NaN,NaN,NaN,NaN
35144,NaN,NaN,NaN,NaN,NaN,NaN
35151,NaN,NaN,NaN,NaN,NaN,NaN
35158,NaN,NaN,NaN,NaN,NaN,NaN
35165,NaN,NaN,NaN,NaN,NaN,NaN
35172,NaN,NaN,NaN,NaN,NaN,NaN
35179,NaN,NaN,NaN,NaN,NaN,NaN
35186,NaN,NaN,NaN,NaN,NaN,NaN
35193,NaN,NaN,NaN,NaN,NaN,NaN
35200,NaN,NaN,NaN,NaN,NaN,NaN
35207,NaN,NaN,NaN,NaN,NaN,NaN
35214,NaN,NaN,NaN,NaN,NaN,NaN
35221,NaN,NaN,NaN,NaN,NaN,NaN
35228,NaN,NaN,NaN,NaN,NaN,NaN
35235,NaN,NaN,NaN,NaN,NaN,NaN
35242,NaN,NaN,NaN,NaN,NaN,NaN
35249,NaN,NaN,NaN,NaN,NaN,NaN
35256,NaN,NaN,NaN,NaN,NaN,NaN
35263,NaN,NaN,NaN,NaN,NaN,NaN
35270,NaN,NaN,NaN,NaN,NaN,NaN
35277,NaN,NaN,NaN,NaN,NaN,NaN
35284,NaN,NaN,NaN,NaN,NaN,NaN
35291,NaN,NaN,NaN,NaN,NaN,NaN
35298,NaN,NaN,NaN,NaN,NaN,NaN
35305,NaN,NaN,NaN,NaN,NaN,NaN
35312,NaN,NaN,NaN,NaN,NaN,NaN
35319,NaN,NaN,NaN,NaN,NaN,NaN
35326,NaN,NaN,NaN,NaN,NaN,NaN
35333,NaN,NaN,NaN,NaN,NaN,NaN
35340,NaN,NaN,NaN,NaN,NaN,NaN
35347,NaN,NaN,NaN,NaN,NaN,NaN
35354,NaN,NaN,NaN,NaN,NaN,NaN
35361,NaN,NaN,NaN,NaN,NaN,NaN
35368,NaN,NaN,NaN,NaN,NaN,NaN
35375,NaN,NaN,NaN,NaN,NaN,NaN
35382,NaN,NaN,NaN,NaN,NaN,NaN
35389,NaN,NaN,NaN,NaN,NaN,NaN
35396,NaN,NaN,NaN,NaN,NaN,NaN
35403,NaN,NaN,NaN,NaN,NaN,NaN
35410,NaN,NaN,NaN,NaN,NaN,NaN
35417,NaN,NaN,NaN,NaN,NaN,NaN
35424,NaN,NaN,NaN,NaN,NaN,NaN
35431,NaN,NaN,NaN,NaN,NaN,NaN
35438,NaN,NaN,NaN,NaN,NaN,NaN
35445,NaN,NaN,NaN,NaN,NaN,NaN
35452,NaN,NaN,NaN,NaN,NaN,NaN
35459,NaN,NaN,NaN,NaN,NaN,NaN
35466,NaN,NaN,NaN,NaN,NaN,NaN
35473,NaN,NaN,NaN,NaN,NaN,NaN
35480,NaN,NaN,NaN,NaN,NaN,NaN
35487,NaN,NaN,NaN,NaN,NaN,NaN
35494,NaN,NaN,NaN,NaN,NaN,NaN
35501,NaN,NaN,NaN,NaN,NaN,NaN
35508,NaN,NaN,NaN,NaN,NaN,NaN
35515,NaN,NaN,NaN,NaN,NaN,NaN
35522,NaN,NaN,NaN,NaN,NaN,NaN
35529,NaN,NaN,NaN,NaN,NaN,NaN
35536,NaN,NaN,NaN,NaN,NaN,NaN
35543,NaN,NaN,NaN,NaN,NaN,NaN
35550,NaN,NaN,NaN,NaN,NaN,NaN
35557,NaN,NaN,NaN,NaN,NaN,NaN
35564,NaN,NaN,NaN,NaN,NaN,NaN
35571,NaN,NaN,NaN,NaN,NaN,NaN
35578,NaN,NaN,NaN,NaN,NaN,NaN
35585,NaN,NaN,NaN,NaN,NaN,NaN
35592,NaN,NaN,NaN,NaN,NaN,NaN
35599,NaN,NaN,NaN,NaN,NaN,NaN
35606,NaN,NaN,NaN,NaN,NaN,NaN
35613,NaN,NaN,NaN,NaN,NaN,NaN
35620,NaN,NaN,NaN,NaN,NaN,NaN
35627,NaN,NaN,NaN,NaN,NaN,NaN
35634,NaN,NaN,NaN,NaN,NaN,NaN
35641,NaN,NaN,NaN,NaN,NaN,NaN
35648,NaN,NaN,NaN,NaN,NaN,NaN
35655,NaN,NaN,NaN,NaN,NaN,NaN
35662,NaN,NaN,NaN,NaN,NaN,NaN
35669,NaN,NaN,NaN,NaN,NaN,NaN
35676,NaN,NaN,NaN,NaN,NaN,NaN
35683,NaN,NaN,NaN,NaN,NaN,NaN
35690,NaN,NaN,NaN,NaN,NaN,NaN
35697,NaN,NaN,NaN,NaN,NaN,NaN
35704,NaN,NaN,NaN,NaN,NaN,NaN
35711,NaN,NaN,NaN,NaN,NaN,NaN
35718,NaN,NaN,NaN,NaN,NaN,NaN
35725,NaN,NaN,NaN,NaN,NaN,NaN
35732,NaN,NaN,NaN,NaN,NaN,NaN
35739,NaN,NaN,NaN,NaN,NaN,NaN
35746,NaN,NaN,NaN,NaN,NaN,NaN
35753,NaN,NaN,NaN,NaN,NaN,NaN
35760,NaN,NaN,NaN,NaN,NaN,NaN
35767,NaN,NaN,NaN,NaN,NaN,NaN
35774,NaN,NaN,NaN,NaN,NaN,NaN
35781,NaN,NaN,NaN,NaN,NaN,NaN
35788,NaN,NaN,NaN,NaN,NaN,NaN
35795,NaN,NaN,NaN,NaN,NaN,NaN
35802,-3.647,-4.3341,-2.3762,-0.36312,-10.947,-8.5499
35809,-3.6478,-4.3357,-2.3759,-0.36281,-10.721,-8.5553
35816,-3.6463,-4.3375,-2.3732,-0.36344,-6.9731,-8.561
35823,-3.6506,-4.3385,-2.3723,-0.36256,-7.2948,-8.5654
35830,-3.6511,-4.3396,-2.3784,-0.3624,-8.8196,-8.5725
35837,-3.6504,-4.3421,-2.3772,-0.36277,-8.9169,-8.5758
35844,-3.6416,-4.3444,-2.3868,-0.36497,-9.0424,-8.5814
35851,-3.6467,-4.3455,-2.3838,-0.36363,-10.33,-8.586
35858,-3.6419,-4.3461,-2.387,-0.36462,-8.8833,-8.592
35865,-3.637,-4.3486,-2.3889,-0.36581,-7.3231,-8.5969
35872,-3.6302,-4.3508,-2.3987,-0.36727,-13.045,-8.602
35879,-3.6237,-4.3528,-2.4035,-0.36881,-8.624,-8.6045
35886,-3.6154,-4.3538,-2.4103,-0.37067,-9.8019,-8.6099
35893,-3.6091,-4.3562,-2.4179,-0.37204,-9.655,-8.6141
35900,-3.6019,-4.3584,-2.4258,-0.37373,-9.0448,-8.6194
35907,-3.5953,-4.3599,-2.4287,-0.37518,-8.1024,-8.624
35914,-3.5936,-4.3599,-2.4314,-0.37567,-8.9234,-8.6284
35921,-3.6012,-4.3602,-2.4114,-0.37398,-6.1969,-8.6305
35928,-3.5965,-4.363,-2.4293,-0.37514,-8.5982,-8.6344
35935,-3.5885,-4.3655,-2.4293,-0.37698,-6.7097,-8.6384
35942,-3.5805,-4.3673,-2.4221,-0.37895,-5.7607,-8.6436
35949,-3.5728,-4.3693,-2.4221,-0.38077,-5.4998,-8.6475
35956,-3.5713,-4.3711,-2.4492,-0.38118,-9.8693,-8.651
35963,-3.5611,-4.3734,-2.4559,-0.38349,-7.492,-8.6527
35970,-3.5481,-4.3743,-2.4651,-0.38681,-7.474,-8.6566
35977,-3.5401,-4.3761,-2.475,-0.38874,-9.9154,-8.6624
35984,-3.5348,-4.3781,-2.4786,-0.39019,-8.554,-8.6666
35991,-3.5238,-4.3786,-2.4797,-0.39288,-8.529,-8.6707
35998,-3.5225,-4.3815,-2.4904,-0.39347,-9.6906,-8.6741
36005,-3.5035,-4.3817,-2.5036,-0.39811,-8.3596,-8.6768
36012,-3.489,-4.3828,-2.512,-0.4015,-8.1032,-8.6795
36019,-3.4721,-4.3836,-2.5252,-0.40513,-13.092,-8.6853
36026,-3.4616,-4.3852,-2.531,-0.40782,-8.7663,-8.6887
36033,-3.4596,-4.3847,-2.5281,-0.40819,-7.1791,-8.69
36040,-3.4536,-4.383,-2.5337,-0.40958,-9.9785,-8.6944
36047,-3.489,-4.3856,-2.5141,-0.40148,-11.795,-8.6765
36054,-3.4765,-4.3858,-2.5204,-0.40434,-9.1076,-8.6801
36061,-3.4709,-4.3827,-2.5208,-0.40533,-9.5595,-8.6806
36068,-3.4123,-4.3713,-2.5452,-0.41793,-7.4707,-8.6707
36075,-3.4201,-4.3729,-2.5429,-0.41598,-8.6946,-8.6646
36082,-3.4208,-4.3698,-2.4872,-0.41556,-4.9397,-8.6626
36089,-3.4101,-4.3671,-2.4826,-0.41786,-4.802,-8.6651
36096,-3.4207,-4.3693,-2.5347,-0.41506,-7.5142,-8.6611
36103,-3.4373,-4.3606,-2.4721,-0.41128,-4.9524,-8.6445
36110,-3.4081,-4.3543,-2.5045,-0.41786,-5.4538,-8.6464
36117,-3.3611,-4.3417,-2.4931,-0.4291,-4.7456,-8.6499
36124,-3.3577,-4.3364,-2.4948,-0.43049,-4.7725,-8.6445
36131,-3.3066,-4.3084,-2.5749,-0.44368,-15.818,-8.6488
36138,-3.2999,-4.3081,-2.5797,-0.44539,-10.41,-8.6486
36145,-3.3093,-4.31,-2.5761,-0.44312,-13.429,-8.6439
36152,-3.272,-4.2964,-2.5933,-0.45328,-7.9606,-8.6403
36159,-3.27,-4.2876,-2.5879,-0.45372,-9.9846,-8.6417
36166,-3.296,-4.292,-2.5755,-0.44763,-10.507,-8.6358
36173,-3.2917,-4.2936,-2.5808,-0.44885,-10.493,-8.6399
36180,-3.3047,-4.2975,-2.5771,-0.44619,-9.6019,-8.627
36187,-3.3057,-4.2988,-2.507,-0.44607,-4.702,-8.6265
36194,-3.3068,-4.3003,-2.5795,-0.44586,-12.397,-8.6273
36201,-3.3387,-4.3042,-2.5624,-0.43815,-12.374,-8.6177
36208,-3.3369,-4.3051,-2.5617,-0.43856,-8.0491,-8.6203
36215,-3.3247,-4.3027,-2.5701,-0.44151,-8.6856,-8.623
36222,-3.3309,-4.3023,-2.5674,-0.43985,-10.173,-8.6258
36229,-3.3226,-4.3022,-2.5727,-0.44189,-11.551,-8.6289
36236,-3.309,-4.3026,-2.5818,-0.44526,-11.791,-8.6334
36243,-3.3072,-4.3047,-2.5849,-0.44571,-10.966,-8.6366
36250,-3.3112,-4.3067,-2.5831,-0.44468,-11.513,-8.6352
36257,-3.3054,-4.3072,-2.5858,-0.44606,-11.013,-8.6387
36264,-3.3138,-4.3101,-2.5826,-0.44408,-11.599,-8.6381
36271,-3.3124,-4.3122,-2.5858,-0.44447,-11.396,-8.6413
36278,-3.3164,-4.3147,-2.5847,-0.44347,-14.605,-8.6425
36285,-3.3191,-4.3167,-2.5831,-0.44273,-10.262,-8.6422
36292,-3.3211,-4.3186,-2.5826,-0.4422,-10.673,-8.6413
36299,-3.3256,-4.3194,-2.5806,-0.44118,-9.2798,-8.6419
36306,-3.3211,-4.3206,-2.5836,-0.4423,-9.4925,-8.6395
36313,-3.321,-4.319,-2.4955,-0.44229,-4.4925,-8.6399
36320,-3.3288,-4.3211,-2.578,-0.44079,-8.0894,-8.6368
36327,-3.3236,-4.3212,-2.5833,-0.44227,-8.9088,-8.6326
36334,-3.31,-4.3206,-2.4989,-0.44594,-4.4127,-8.633
36341,-3.2914,-4.3113,-2.5993,-0.45088,-11.99,-8.6299
36348,-3.2542,-4.3068,-2.6258,-0.46139,-12.333,-8.6257
36355,-3.2017,-4.3007,-2.663,-0.47616,-10.855,-8.6295
36362,-3.1694,-4.298,-2.6891,-0.48574,-8.5393,-8.6153
36369,-3.1417,-4.2907,-2.7053,-0.49382,-8.2963,-8.6173
36376,-3.1288,-4.2877,-2.7155,-0.49719,-7.5489,-8.6007
36383,-3.1661,-4.2619,-2.5342,-0.62966,-4.1608,-8.6463
36390,-3.0662,-4.2741,-2.7702,-0.51679,-11.863,-8.5668
36397,-3.1365,-4.2539,-2.6926,-0.63686,-8.8044,-8.6186
36404,-3.1155,-4.2453,-2.7052,-0.64208,-8.6776,-8.6114
36411,-3.0858,-4.2433,-2.7291,-0.64987,-7.9971,-8.6037
36418,-3.0827,-4.2417,-2.7321,-0.65036,-8.7354,-8.5797
36425,-3.071,-4.2419,-2.7462,-0.6531,-8.7342,-8.5733
36432,-3.2077,-4.2545,-2.6667,-0.61523,-8.7579,-8.3457
36439,-2.8926,-4.2463,-2.9457,-0.58387,-9.7168,-8.1991
36446,-2.8573,-4.2332,-2.9763,-0.59754,-9.14,-8.1005
36453,-2.8327,-4.2282,-3.0175,-0.60704,-9.2151,-7.9759
36460,-2.8372,-4.226,-3.0143,-0.60468,-9.4325,-7.8886
36467,-2.8821,-4.2323,-2.9911,-0.5855,-9.067,-7.7865
36474,-2.8813,-4.2251,-2.9897,-0.58497,-9.2987,-7.7692
36481,-2.8742,-4.2229,-2.9913,-0.5864,-8.7727,-7.7613
36488,-2.8668,-4.2164,-2.994,-0.5897,-9.5096,-7.7524
36495,-2.8415,-4.1892,-2.997,-0.59761,-9.694,-7.7401
36502,-2.8357,-4.188,-2.9966,-0.59843,-9.5398,-7.7401
36509,-2.8369,-4.1867,-2.9942,-0.59787,-9.4612,-7.74
36516,-2.841,-4.1868,-2.987,-0.59743,-9.5088,-7.7429
36523,-2.8304,-4.1782,-2.9933,-0.60054,-9.5001,-7.749
36530,-2.8125,-4.1777,-3.0111,-0.60601,-9.8203,-7.7529
36537,-2.823,-4.1784,-2.9996,-0.60201,-9.9622,-7.7558
36544,-2.8176,-4.1814,-3.0054,-0.60363,-9.4268,-7.7583
36551,-2.8233,-4.179,-2.9986,-0.60173,-9.5543,-7.762
36558,-2.8212,-4.1787,-2.9982,-0.60224,-9.5895,-7.7639
36565,-2.8281,-4.1767,-2.9898,-0.59999,-9.6864,-7.7654
36572,-2.8355,-4.1771,-2.9807,-0.59831,-9.3413,-7.7665
36579,-2.8246,-4.1773,-2.9922,-0.60088,-9.6378,-7.7694
36586,-2.8309,-4.1777,-2.9845,-0.59953,-9.5191,-7.7663
36593,-2.8328,-4.1797,-2.9854,-0.5984,-9.4555,-7.7699
36600,-2.8393,-4.1811,-2.9753,-0.59558,-9.5351,-7.775
36607,-2.8369,-4.1819,-2.9742,-0.59762,-9.4445,-7.7806
36614,-2.8367,-4.1821,-2.9608,-0.59937,-9.4624,-7.7796
36621,-2.8241,-4.1811,-2.9916,-0.60033,-9.4115,-7.7814
36628,-2.8383,-4.1764,-2.9625,-0.59738,-9.4687,-7.7777
36635,-2.8357,-4.1859,-2.9747,-0.59663,-9.4713,-7.7781
36642,-2.8261,-4.1868,-2.9924,-0.59929,-9.4762,-7.7818
36649,-2.8253,-4.1798,-2.9875,-0.59883,-9.587,-7.7849
36656,-2.8453,-4.1828,-2.9624,-0.59341,-9.4286,-7.7761
36663,-2.8378,-4.1833,-2.9641,-0.59651,-9.4676,-7.7757
36670,-2.8401,-4.1834,-2.9726,-0.5944,-9.4418,-7.7794
36677,-2.835,-4.185,-2.9757,-0.59701,-9.4733,-7.7838
36684,-2.8543,-4.1816,-2.9491,-0.59128,-9.4791,-7.7853
36691,-2.8422,-4.1845,-2.9753,-0.59367,-9.4429,-7.7876
36698,-2.8326,-4.183,-2.9774,-0.59641,-9.5493,-7.7927
36705,-2.8352,-4.1847,-2.9743,-0.59553,-9.5464,-7.7952
36712,-2.83,-4.1816,-2.9715,-0.59727,-9.5349,-7.8002
36719,-2.8326,-4.1854,-2.9723,-0.59663,-9.529,-7.8003
36726,-2.8383,-4.1844,-2.9665,-0.59394,-9.4868,-7.8026
36733,-2.8439,-4.1896,-2.9685,-0.59172,-9.4685,-7.7983
36740,-2.8438,-4.1869,-2.9566,-0.59292,-9.5566,-7.8019
36747,-2.8286,-4.186,-2.9767,-0.59699,-9.6754,-7.809
36754,-2.8327,-4.1889,-2.9658,-0.5959,-9.4726,-7.8102
36761,-2.838,-4.1926,-2.9678,-0.59448,-9.4576,-7.8135
36768,-2.8267,-4.1902,-2.9795,-0.59737,-9.4903,-7.8179
36775,-2.8235,-4.1908,-2.9828,-0.59794,-9.508,-7.8235
36782,-2.8463,-4.195,-2.9592,-0.59123,-9.5787,-7.821
36789,-2.8324,-4.1948,-2.9725,-0.59516,-9.5216,-7.8256
36796,-2.8428,-4.1944,-2.9614,-0.59134,-9.553,-7.8297
36803,-2.8277,-4.1953,-2.9788,-0.59609,-9.4303,-7.827
36810,-2.8367,-4.198,-2.97,-0.59312,-9.4855,-7.8225
36817,-2.8296,-4.1984,-2.9784,-0.59626,-9.5044,-7.8219
36824,-2.8403,-4.1985,-2.9715,-0.59312,-9.4522,-7.8257
36831,-2.8249,-4.2007,-2.9864,-0.59721,-9.4335,-7.8233
36838,-2.8306,-4.2037,-2.9884,-0.59542,-9.4843,-7.8217
36845,-2.8336,-4.2032,-2.9827,-0.59422,-9.4374,-7.8211
36852,-2.8286,-4.2043,-2.9893,-0.59621,-9.4117,-7.8251
36859,-2.851,-4.2031,-2.9566,-0.58981,-9.4855,-7.8284
36866,-2.8278,-4.1991,-2.9841,-0.59643,-9.4936,-7.8326
36873,-2.8298,-4.2,-2.979,-0.59477,-9.5268,-7.8334
36880,-2.8319,-4.1984,-2.9812,-0.59532,-9.4269,-7.8408
36887,-2.8321,-4.198,-2.983,-0.59517,-9.4963,-7.8413
36894,-2.8347,-4.194,-2.968,-0.59446,-9.543,-7.8431
36901,-2.8361,-4.1824,-2.9621,-0.59484,-9.4788,-7.8481
36908,-2.8227,-4.1816,-2.9785,-0.59884,-9.524,-7.8568
36915,-2.8291,-4.1821,-2.9671,-0.59749,-9.4892,-7.856
36922,-2.8339,-4.1809,-2.9644,-0.59432,-9.4934,-7.8595
36929,-2.8246,-4.1768,-2.9708,-0.59762,-9.4504,-7.865
36936,-2.8334,-4.1779,-2.9653,-0.59581,-9.447,-7.8631
36943,-2.8239,-4.1796,-2.9767,-0.59766,-9.4633,-7.8659
36950,-2.8236,-4.1727,-2.971,-0.59844,-9.431,-7.8715
36957,-2.8241,-4.1736,-2.9742,-0.59815,-9.4414,-7.8748
36964,-2.8383,-4.1755,-2.9518,-0.59375,-9.4508,-7.8774
36971,-2.8259,-4.1745,-2.9725,-0.5981,-9.4065,-7.8794
36978,-2.8299,-4.1732,-2.967,-0.59717,-9.411,-7.8835
36985,-2.8511,-4.1735,-2.9455,-0.59146,-9.4378,-7.8864
36992,-2.8558,-4.1749,-2.9493,-0.58995,-9.4135,-7.8859
36999,-2.8307,-4.1717,-2.9699,-0.59696,-9.2694,-7.8858
37006,-2.8157,-4.1563,-2.9766,-0.60169,-9.4301,-7.8914
37013,-2.8206,-4.1586,-2.979,-0.60065,-9.4126,-7.8887
37020,-2.8221,-4.1558,-2.9629,-0.60023,-9.437,-7.8958
37027,-2.8299,-4.1542,-2.9558,-0.59763,-9.4563,-7.9003
37034,-2.8262,-4.1536,-2.9616,-0.60052,-9.4313,-7.9007
37041,-2.8245,-4.1552,-2.9645,-0.59978,-9.4279,-7.9012
37048,-2.8269,-4.1549,-2.9598,-0.59973,-9.5456,-7.9063
37055,-2.8241,-4.1554,-2.9597,-0.60037,-9.5166,-7.9081
37062,-2.8378,-4.1557,-2.9409,-0.59616,-9.6424,-7.9092
37069,-2.8407,-4.1566,-2.9376,-0.59589,-9.6738,-7.9102
37076,-2.8141,-4.1575,-2.9794,-0.60386,-9.449,-7.9162
37083,-2.8285,-4.1553,-2.9585,-0.59912,-9.6698,-7.9188
37090,-2.8101,-4.1539,-2.9866,-0.60446,-9.4769,-7.9215
37097,-2.8233,-4.1522,-2.9636,-0.6004,-9.6668,-7.9209
37104,-2.8295,-4.1531,-2.9562,-0.59853,-9.5124,-7.9232
37111,-2.8273,-4.1541,-2.9586,-0.59878,-9.4695,-7.9258
37118,-2.8281,-4.1553,-2.9571,-0.59949,-9.6535,-7.926
37125,-2.8395,-4.1577,-2.945,-0.59546,-9.6697,-7.9286
37132,-2.839,-4.1564,-2.9465,-0.59619,-9.6131,-7.9331
37139,-2.8337,-4.1553,-2.952,-0.59795,-9.5371,-7.9354
37146,-2.8401,-4.1542,-2.9419,-0.59659,-9.6025,-7.9375
37153,-2.8261,-4.1324,-2.9401,-0.60048,-9.5845,-7.9496
37160,-2.8499,-4.1331,-2.902,-0.59475,-9.66,-7.9473
37167,-2.8481,-4.1319,-2.9056,-0.59537,-9.6967,-7.955
37174,-2.8387,-4.1302,-2.9158,-0.59839,-9.5224,-7.9572
37181,-2.8352,-4.1309,-2.9202,-0.59913,-9.5682,-7.96
37188,-2.8303,-4.1329,-2.9338,-0.6005,-9.6241,-7.9625
37195,-2.8386,-4.1258,-2.9126,-0.59832,-9.5744,-7.9675
37202,-2.8479,-4.1311,-2.9173,-0.5963,-9.5225,-7.9683
37209,-2.8381,-4.1214,-2.9077,-0.59792,-9.6495,-7.9703
37216,-2.8452,-4.1132,-2.8935,-0.59517,-9.7236,-7.9742
37223,-2.8484,-4.1132,-2.8849,-0.59513,-9.7088,-7.977
37230,-2.8429,-4.1116,-2.8988,-0.59659,-9.7122,-7.9768
37237,-2.842,-4.1107,-2.8948,-0.59705,-9.7225,-7.9789
37244,-2.8335,-4.1121,-2.9136,-0.59882,-9.6872,-7.9852
37251,-2.8449,-4.1124,-2.8897,-0.59591,-9.7169,-7.9869
37258,-2.8415,-4.1124,-2.8929,-0.59748,-9.6765,-7.9848
37265,-2.8427,-4.1142,-2.8982,-0.59715,-9.666,-7.989
37272,-2.8389,-4.1086,-2.8959,-0.59716,-9.7393,-7.9934
37279,-2.8294,-4.1079,-2.9086,-0.59989,-9.7407,-7.9952
37286,-2.848,-4.1099,-2.8797,-0.59504,-9.7198,-7.9957
37293,-2.8403,-4.11,-2.8861,-0.59742,-9.7713,-7.9963
37300,-2.8304,-4.1096,-2.9054,-0.59965,-9.522,-8.0041
37307,-2.8328,-4.1113,-2.899,-0.59885,-9.5354,-8.0042
37314,-2.829,-4.1125,-2.908,-0.59945,-9.5263,-8.0072
